2001796	Javascript lexer / tokenizer (in Python?)	javascript|python|yacc|lex|tokenize	2010-01-04 19:57:30.480000 UTC	"<p>Does anyone know of a Javascript lexical analyzer or tokenizer (preferably in Python?)</p>  <p>Basically, given an arbitrary Javascript file, I want to grab the tokens.</p>  <p>e.g.</p>  <p>foo = 1</p>  <p>becomes something like:</p>  <ol> <li>variable name : ""foo""</li> <li>whitespace</li> <li>operator : equals</li> <li>whitespace</li> <li>integer : 1</li> </ol>"	2003418	"<p><a href=""http://code.google.com/p/pynarcissus/"" rel=""nofollow noreferrer"">http://code.google.com/p/pynarcissus/</a> has one.</p>  <p>Also I made one but it doesn't support automatic semicolon insertion so it is pretty useless for javascript that you have no control over (as almost all real life javascript programs lack at least one semicolon) :) Here is mine:</p>  <p><a href=""http://bitbucket.org/santagada/jaspyon/src/tip/jaspyon/"" rel=""nofollow noreferrer"">http://bitbucket.org/santagada/jaspyon/src/tip/jaspyon/</a></p>  <p>the grammar is in jsgrammar.txt, it is parsed by the PyPy parsing lib (which you will have to download and extract from the pypy source) and it build a parse tree which I walk on astbuilder.py</p>  <p>But if you don't have licensing problems I would go with pynarcissus. heres a direct link to look at the code (ported from narcissus):</p>  <p><a href=""http://code.google.com/p/pynarcissus/source/browse/trunk/jsparser.py"" rel=""nofollow noreferrer"">http://code.google.com/p/pynarcissus/source/browse/trunk/jsparser.py</a></p>"
2019966	python json unicode - how do I eval using javascript	python|json|unicode|cgi	2010-01-07 11:43:25.447000 UTC	"<p>Really spent a lot of time searching for this. Please need some help.</p>  <p>I am trying to add multilingual feature to my web app framework. For this I am unable to send non ascii characters as JSON. Here is what I am doing</p>  <ol> <li><p>Here is what I get from the database</p>  <p>'\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4'</p>  <p>which when I print gives me which is okay</p>  <p>तेस्त</p></li> <li><p>I make the response object</p>  <p>response = {'a':'\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4'}</p></li> <li><p>Send the repsonse</p>  <p>import json</p>  <p>sys.stdout.write(json.dumps(response))</p></li> <li><p>This is what it prints</p>  <p>Returns u'{""a"": ""\u0924\u0947\u0938\u094d\u0924""}'</p></li> </ol>  <p>Any help, pointers will be welcome</p>  <p>Thanks!</p>  <p>Rushabh</p>"	2019992	"<p>Is this your desired output (see <code>ensure_ascii</code> argument for <a href=""http://docs.python.org/library/json.html#json.dumps"" rel=""nofollow noreferrer""><code>json.dumps</code></a>)?</p>  <pre><code>sys.stdout.write(json.dumps(response, ensure_ascii=False)) {""a"": ""तेस्त""} </code></pre>"
2100233	Python List not getting in rendered in javascript	javascript|python	2010-01-20 09:27:46.190000 UTC	"<p>I have a javascript which takes two variables i.e two lists one is a list of numbers and the other list of strings from django/python</p>  <pre><code>numbersvar = [0,1,2,3] stringsvar = ['a','b','c'] </code></pre>  <p>The numbersvar is rendered perfectly but when I do {{stringsvar}} it does not render it.</p>"	2100611	"<p>Maybe it will be better to use a <strong><a href=""http://www.google.com/url?sa=t&amp;source=web&amp;ct=res&amp;cd=1&amp;ved=0CDkQFjAA&amp;url=http%3A%2F%2Fdocs.python.org%2Flibrary%2Fjson.html&amp;ei=b9pWS7mmO8eK_Abcppz-Aw&amp;usg=AFQjCNG7_WS8ga_dF7-eGjquJarNhC5Eew&amp;sig2=_SZrRNdbAGmbGuW9tVYgHw"" rel=""nofollow noreferrer"">json</a></strong> module to create a javascript lists?</p>  <pre><code>&gt;&gt;&gt; a = ['stste', 'setset', 'serthjsetj'] &gt;&gt;&gt; b = json.dumps(a) &gt;&gt;&gt; b '[""stste"", ""setset"", ""serthjsetj""]' &gt;&gt;&gt; json.loads(b) [u'stste', u'setset', u'serthjsetj'] </code></pre>"
2100233	Python List not getting in rendered in javascript	javascript|python	2010-01-20 09:27:46.190000 UTC	"<p>I have a javascript which takes two variables i.e two lists one is a list of numbers and the other list of strings from django/python</p>  <pre><code>numbersvar = [0,1,2,3] stringsvar = ['a','b','c'] </code></pre>  <p>The numbersvar is rendered perfectly but when I do {{stringsvar}} it does not render it.</p>"	2100628	"<p>What does stringsvar contain? The list, or the string representation of the list?</p>  <p>I suggest you pass the correct javascript string representation of the list from the view method to the template to render. Python and javascript array literals have the same syntax, so you could do:</p>  <pre><code>def my_view(request):     return render_template(""..."", stringsvar=str(the_list)) </code></pre>  <p>And in the template:</p>  <pre><code>&lt;script language=""javascript""&gt; stringsvar = {{ stringsvar }}; ... &lt;/script&gt; </code></pre>  <p>Or you can use the json serializer, this has the added benefit that you will be able to pass other kinds of values as well.</p>  <pre><code>from django.core import serializers def my_view(request):     return render_template(""..."", stringsvar=serializers.serialize(""json"", the_list)) </code></pre>"
2100731	Is there a javascript equivalent to unpack sequences like in python?	javascript|python|iterable-unpacking	2010-01-20 10:48:23.340000 UTC	"<p>Is there a javascript equivalent to unpack sequences like in python?</p>  <pre><code>a, b = (1, 2) </code></pre>"	2100754	<p>There isn't. JavaScript doesn't have such syntax sugar.</p>
2100731	Is there a javascript equivalent to unpack sequences like in python?	javascript|python|iterable-unpacking	2010-01-20 10:48:23.340000 UTC	"<p>Is there a javascript equivalent to unpack sequences like in python?</p>  <pre><code>a, b = (1, 2) </code></pre>"	2100781	"<pre><code>[a, b] = [1, 2] </code></pre>  <p><strong>Update:</strong></p>  <p>Browser compatibility matrix:</p>  <ul> <li>Firefox: all versions</li> <li>Opera: 9.x only</li> <li>Chrome: 49 and higher</li> <li>MSIE: no</li> <li>EdgeHTML: 14 (Browser version 31, released Feb. 2016)</li> <li>Safari: 7.1 (8 for Safari Mobile)</li> </ul>"
2100731	Is there a javascript equivalent to unpack sequences like in python?	javascript|python|iterable-unpacking	2010-01-20 10:48:23.340000 UTC	"<p>Is there a javascript equivalent to unpack sequences like in python?</p>  <pre><code>a, b = (1, 2) </code></pre>"	2100833	"<p>An object cannot contain a reference to an integer, only its value. So I can't see any way to do what you ask in javascript.</p>"
2127181	Any Python alternatives to Selenium for programmatically logging into websites that require JavaScript for login?	javascript|python|selenium	2010-01-24 13:22:03.547000 UTC	"<p>I’m writing a little private app to automatically log into my internet banking every day, and download the latest transactions. I’m writing it as a Django app, so I’m working in Python.</p>  <p>My internet banking doesn’t seem to work without JavaScript — I think it uses JavaScript to assign a session ID of some sort. Fetching the sign-in page via <code>httplib</code> gives me a page telling me JavaScript’s required.</p>  <p>So, I’m now looking for libraries that fetch web pages, <strong>and</strong> execute the JavaScript on them. Pretty much headless browsers.</p>  <p>I’m fiddling about <a href=""http://seleniumhq.org/"" rel=""noreferrer"">Selenium</a> at the moment. I think it’ll do the job, although it is designed for testing web apps, so I was wondering if there was anything with similar capabilities designed for more general purposes than testing.</p>  <p>Any Python alternatives to Selenium for this sort of thing?</p>"	2127282	"<p>You can use <a href=""http://code.google.com/p/pywebkitgtk/"" rel=""noreferrer"">Pywebkitgtk</a>. There is a <a href=""http://blog.motane.lu/2009/06/18/pywebkitgtk-execute-javascript-from-python/"" rel=""noreferrer"">nice tutorial here</a>.</p>  <p>Alternatively, you can use <a href=""http://www.crummy.com/software/BeautifulSoup/"" rel=""noreferrer"">Beautiful Soup</a> to get the page contents and something like <a href=""http://code.google.com/p/python-spidermonkey/"" rel=""noreferrer"">python-spidermonkey</a> to run the scripts.</p>"
2127181	Any Python alternatives to Selenium for programmatically logging into websites that require JavaScript for login?	javascript|python|selenium	2010-01-24 13:22:03.547000 UTC	"<p>I’m writing a little private app to automatically log into my internet banking every day, and download the latest transactions. I’m writing it as a Django app, so I’m working in Python.</p>  <p>My internet banking doesn’t seem to work without JavaScript — I think it uses JavaScript to assign a session ID of some sort. Fetching the sign-in page via <code>httplib</code> gives me a page telling me JavaScript’s required.</p>  <p>So, I’m now looking for libraries that fetch web pages, <strong>and</strong> execute the JavaScript on them. Pretty much headless browsers.</p>  <p>I’m fiddling about <a href=""http://seleniumhq.org/"" rel=""noreferrer"">Selenium</a> at the moment. I think it’ll do the job, although it is designed for testing web apps, so I was wondering if there was anything with similar capabilities designed for more general purposes than testing.</p>  <p>Any Python alternatives to Selenium for this sort of thing?</p>"	2128219	"<p>Looks like <a href=""http://blog.motane.lu/2009/07/07/downloading-a-pages-content-with-python-and-webkit/"" rel=""nofollow noreferrer"">QtWebKit</a> is another option.</p>"
2127181	Any Python alternatives to Selenium for programmatically logging into websites that require JavaScript for login?	javascript|python|selenium	2010-01-24 13:22:03.547000 UTC	"<p>I’m writing a little private app to automatically log into my internet banking every day, and download the latest transactions. I’m writing it as a Django app, so I’m working in Python.</p>  <p>My internet banking doesn’t seem to work without JavaScript — I think it uses JavaScript to assign a session ID of some sort. Fetching the sign-in page via <code>httplib</code> gives me a page telling me JavaScript’s required.</p>  <p>So, I’m now looking for libraries that fetch web pages, <strong>and</strong> execute the JavaScript on them. Pretty much headless browsers.</p>  <p>I’m fiddling about <a href=""http://seleniumhq.org/"" rel=""noreferrer"">Selenium</a> at the moment. I think it’ll do the job, although it is designed for testing web apps, so I was wondering if there was anything with similar capabilities designed for more general purposes than testing.</p>  <p>Any Python alternatives to Selenium for this sort of thing?</p>"	2128285	"<p>since you use selenium I think you have already installed firefox. if so get an extension like firebug or tamper data and see what http-requests the javascript code will do while logging in.</p>  <p>if you have the url and the parameters needed you can easily program a python client with httplib or urllib2.</p>  <p>in firebug you find the requested urls under ""NET"". tamper data will be self descriptive. ;-)</p>"
