455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	455863	"<p>If you're certain that only Javascript will be consuming the JSON, I prefer to pass Javascript <code>Date</code> objects directly.</p>  <p>The <code>ctime()</code> method on <code>datetime</code> objects will return a string that the Javascript Date object can understand.</p>  <pre><code>import datetime date = datetime.datetime.today() json = '{""mydate"":new Date(""%s"")}' % date.ctime() </code></pre>  <p>Javascript will happily use that as an object literal, and you've got your Date object built right in.</p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	456032	"<p>For cross-language projects, I found out that strings containing <a href=""http://www.ietf.org/rfc/rfc3339.txt"" rel=""noreferrer"">RfC 3339</a> dates are the best way to go. An RfC 3339 date looks like this:</p>  <pre><code>  1985-04-12T23:20:50.52Z </code></pre>  <p>I think most of the format is obvious. The only somewhat unusual thing may be the ""Z"" at the end. It stands for GMT/UTC. You could also add a timezone offset like +02:00 for CEST (Germany in summer). I personally prefer to keep everything in UTC until it is displayed.</p>  <p>For displaying, comparisons and storage you can leave it in string format across all languages. If you need the date for calculations easy to convert it back to a native date object in most language.</p>  <p>So generate the JSON like this:</p>  <pre><code>  json.dump(datetime.now().strftime('%Y-%m-%dT%H:%M:%SZ')) </code></pre>  <p>Unfortunately, Javascript's Date constructor doesn't accept RfC 3339 strings but there are many <a href=""http://blog.dansnetwork.com/2008/11/01/javascript-iso8601rfc3339-date-parser/"" rel=""noreferrer"">parsers</a> available on the Internet.</p>  <p><a href=""https://github.com/hudora/huTools/blob/master/huTools/hujson.py"" rel=""noreferrer"">huTools.hujson</a> tries to handle the most common encoding issues you might come across in Python code including date/datetime objects while handling timezones correctly.</p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	2680060	"<p>You can add the 'default' parameter to json.dumps to handle this:</p>  <pre><code>date_handler = lambda obj: (     obj.isoformat()     if isinstance(obj, (datetime.datetime, datetime.date))     else None ) json.dumps(datetime.datetime.now(), default=date_handler) '""2010-04-20T20:08:21.634121""' </code></pre>  <p>Which is <a href=""http://en.wikipedia.org/wiki/ISO_8601"" rel=""noreferrer"">ISO 8601</a> format. </p>  <p>A more comprehensive default handler function:</p>  <pre><code>def handler(obj):     if hasattr(obj, 'isoformat'):         return obj.isoformat()     elif isinstance(obj, ...):         return ...     else:         raise TypeError, 'Object of type %s with value of %s is not JSON serializable' % (type(obj), repr(obj)) </code></pre>  <p>Update:  Added output of type as well as value.<br> Update:  Also handle date </p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	3049307	"<p>Using <code>json</code>, you can subclass JSONEncoder and override the default() method to provide your own custom serializers:</p>  <pre><code>import json import datetime  class DateTimeJSONEncoder(json.JSONEncoder):     def default(self, obj):         if isinstance(obj, datetime.datetime):             return obj.isoformat()         else:             return super(DateTimeJSONEncoder, self).default(obj) </code></pre>  <p>Then, you can call it like this:</p>  <pre><code>&gt;&gt;&gt; DateTimeJSONEncoder().encode([datetime.datetime.now()]) '[""2010-06-15T14:42:28""]' </code></pre>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	3235787	"<p>Here's a fairly complete solution for recursively encoding and decoding datetime.datetime and datetime.date objects using the standard library <code>json</code> module. This needs Python >= 2.6 since the <code>%f</code> format code in the datetime.datetime.strptime() format string is only supported in since then. For Python 2.5 support, drop the <code>%f</code> and strip the microseconds from the ISO date string before trying to convert it, but you'll loose microseconds precision, of course. For interoperability with ISO date strings from other sources, which may include a time zone name or UTC offset, you may also need to strip some parts of the date string before the conversion. For a complete parser for ISO date strings (and many other date formats) see the third-party <a href=""http://labix.org/python-dateutil"" rel=""noreferrer"">dateutil</a> module.</p>  <p>Decoding only works when the ISO date strings are values in a JavaScript literal object notation or in nested structures within an object. ISO date strings, which are items of a top-level array will <em>not</em> be decoded.</p>  <p>I.e. this works:</p>  <pre><code>date = datetime.datetime.now() &gt;&gt;&gt; json = dumps(dict(foo='bar', innerdict=dict(date=date))) &gt;&gt;&gt; json '{""innerdict"": {""date"": ""2010-07-15T13:16:38.365579""}, ""foo"": ""bar""}' &gt;&gt;&gt; loads(json) {u'innerdict': {u'date': datetime.datetime(2010, 7, 15, 13, 16, 38, 365579)}, u'foo': u'bar'} </code></pre>  <p>And this too:</p>  <pre><code>&gt;&gt;&gt; json = dumps(['foo', 'bar', dict(date=date)]) &gt;&gt;&gt; json '[""foo"", ""bar"", {""date"": ""2010-07-15T13:16:38.365579""}]' &gt;&gt;&gt; loads(json) [u'foo', u'bar', {u'date': datetime.datetime(2010, 7, 15, 13, 16, 38, 365579)}] </code></pre>  <p>But this doesn't work as expected:</p>  <pre><code>&gt;&gt;&gt; json = dumps(['foo', 'bar', date]) &gt;&gt;&gt; json '[""foo"", ""bar"", ""2010-07-15T13:16:38.365579""]' &gt;&gt;&gt; loads(json) [u'foo', u'bar', u'2010-07-15T13:16:38.365579'] </code></pre>  <p>Here's the code:</p>  <pre><code>__all__ = ['dumps', 'loads']  import datetime  try:     import json except ImportError:     import simplejson as json  class JSONDateTimeEncoder(json.JSONEncoder):     def default(self, obj):         if isinstance(obj, (datetime.date, datetime.datetime)):             return obj.isoformat()         else:             return json.JSONEncoder.default(self, obj)  def datetime_decoder(d):     if isinstance(d, list):         pairs = enumerate(d)     elif isinstance(d, dict):         pairs = d.items()     result = []     for k,v in pairs:         if isinstance(v, basestring):             try:                 # The %f format code is only supported in Python &gt;= 2.6.                 # For Python &lt;= 2.5 strip off microseconds                 # v = datetime.datetime.strptime(v.rsplit('.', 1)[0],                 #     '%Y-%m-%dT%H:%M:%S')                 v = datetime.datetime.strptime(v, '%Y-%m-%dT%H:%M:%S.%f')             except ValueError:                 try:                     v = datetime.datetime.strptime(v, '%Y-%m-%d').date()                 except ValueError:                     pass         elif isinstance(v, (dict, list)):             v = datetime_decoder(v)         result.append((k, v))     if isinstance(d, list):         return [x[1] for x in result]     elif isinstance(d, dict):         return dict(result)  def dumps(obj):     return json.dumps(obj, cls=JSONDateTimeEncoder)  def loads(obj):     return json.loads(obj, object_hook=datetime_decoder)  if __name__ == '__main__':     mytimestamp = datetime.datetime.utcnow()     mydate = datetime.date.today()     data = dict(         foo = 42,         bar = [mytimestamp, mydate],         date = mydate,         timestamp = mytimestamp,         struct = dict(             date2 = mydate,             timestamp2 = mytimestamp         )     )      print repr(data)     jsonstring = dumps(data)     print jsonstring     print repr(loads(jsonstring)) </code></pre>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	6130825	"<p>I've worked it out.</p>  <p>Let's say you have a Python datetime object, <em>d</em>, created with datetime.now(). Its value is:</p>  <pre><code>datetime.datetime(2011, 5, 25, 13, 34, 5, 787000) </code></pre>  <p>You can serialize it to JSON as an ISO 8601 datetime string:</p>  <pre><code>import json     json.dumps(d.isoformat()) </code></pre>  <p>The example datetime object would be serialized as:</p>  <pre><code>'""2011-05-25T13:34:05.787000""' </code></pre>  <p>This value, once received in the Javascript layer, can construct a Date object:</p>  <pre><code>var d = new Date(""2011-05-25T13:34:05.787000""); </code></pre>  <p>As of Javascript 1.8.5, Date objects have a toJSON method, which returns a string in a standard format. To serialize the above Javascript object back to JSON, therefore, the command would be:</p>  <pre><code>d.toJSON() </code></pre>  <p>Which would give you:</p>  <pre><code>'2011-05-25T20:34:05.787Z' </code></pre>  <p>This string, once received in Python, could be deserialized back to a datetime object:</p>  <pre><code>datetime.strptime('2011-05-25T20:34:05.787Z', '%Y-%m-%dT%H:%M:%S.%fZ') </code></pre>  <p>This results in the following datetime object, which is the same one you started with and therefore correct:</p>  <pre><code>datetime.datetime(2011, 5, 25, 20, 34, 5, 787000) </code></pre>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	20602937	"<p>On python side:</p>  <pre><code>import time, json from datetime import datetime as dt your_date = dt.now() data = json.dumps(time.mktime(your_date.timetuple())*1000) return data # data send to javascript </code></pre>  <p>On javascript side:</p>  <pre><code>var your_date = new Date(data) </code></pre>  <p>where data is result from python</p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	29744771	"<p>My advice is to use a library. There are several available at pypi.org.</p>  <p>I use this one, it it works good: <a href=""https://pypi.python.org/pypi/asjson"" rel=""nofollow"">https://pypi.python.org/pypi/asjson</a></p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	32224522	"<p>Late in the game... :) </p>  <p>A very simple solution is to patch the json module default.  For example:</p>  <pre><code>import json import datetime  json.JSONEncoder.default = lambda self,obj: (obj.isoformat() if isinstance(obj, datetime.datetime) else None) </code></pre>  <p>Now, you can use <strong>json.dumps()</strong> as if it had always supported datetime...</p>  <pre><code>json.dumps({'created':datetime.datetime.now()}) </code></pre>  <p>This makes sense if you require this extension to the json module to always kick in and wish to not change the way you or others use json serialization (either in existing code or not). </p>  <p>Note that some may consider patching libraries in that way as bad practice. Special care need to be taken in case you may wish to extend your application in more than one way - is such a case, I suggest to use the solution by ramen or JT and choose the proper json extension in each case. </p>"
455580	JSON datetime between Python and JavaScript	javascript|python|json	2009-01-18 17:51:11.843000 UTC	"<p>I want to send a datetime.datetime object in serialized form from Python using <a href=""http://en.wikipedia.org/wiki/JSON"" rel=""noreferrer"">JSON</a> and de-serialize in JavaScript using JSON. What is the best way to do this?</p>"	34685105	"<p>Not much to add to the community wiki answer, except for <strong>timestamp</strong>!</p>  <p>Javascript uses the following format:</p>  <pre><code>new Date().toJSON() // ""2016-01-08T19:00:00.123Z"" </code></pre>  <p>Python side (for the <code>json.dumps</code> handler, see the other answers):</p>  <pre><code>&gt;&gt;&gt; from datetime import datetime &gt;&gt;&gt; d = datetime.strptime('2016-01-08T19:00:00.123Z', '%Y-%m-%dT%H:%M:%S.%fZ') &gt;&gt;&gt; d datetime.datetime(2016, 1, 8, 19, 0, 0, 123000) &gt;&gt;&gt; d.isoformat() + 'Z' '2016-01-08T19:00:00.123000Z' </code></pre>  <p>If you leave that Z out, frontend frameworks like angular can not display the date in browser-local timezone:</p>  <pre><code>&gt; $filter('date')('2016-01-08T19:00:00.123000Z', 'yyyy-MM-dd HH:mm:ss') ""2016-01-08 20:00:00"" &gt; $filter('date')('2016-01-08T19:00:00.123000', 'yyyy-MM-dd HH:mm:ss') ""2016-01-08 19:00:00"" </code></pre>"
