39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<p>Well, I don't think that there is something like that in js. You can always use eval instead of locals(). Like this: </p>  <pre><code>eval(s+""()""); </code></pre>  <p>You just have to know that actually function <em>foo</em> exists.</p>  <p><strong>Edit:</strong></p>  <p>Don't use eval:) Use:</p>  <pre><code>var functionName=""myFunctionName""; window[functionName](); </code></pre>"
39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<p>I seem to remember Brendan Eich commented on this in a recent podcast; if i recall correctly, it's not being considered, as it adds unreasonable restrictions to optimization. He compared it to the <code>arguments</code> local in that, while useful for varargs, its very existence removes the ability to guess at what a function will touch just by looking at its definition. </p>  <p>BTW: i believe JS <em>did</em> have support for accessing locals through the arguments local at one time - <a href=""http://developer.mozilla.org/en/Core_JavaScript_1.5_Reference/Functions/arguments"" rel=""nofollow noreferrer"">a quick search</a> shows this has been deprecated though.</p>"
39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<p>@pkaeding</p>  <p>Yes, you're right. <em>window[functionName]()</em> doesn't work in this case, but <em>eval</em> does. If I needed something like this, I'd create my own object to keep those functions together.</p>  <pre><code>var func = {}; func.bar = ...; var s = ""bar""; func[s](); </code></pre>"
39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<p>@e-bartek, I think that window[functionName] won't work if you in some closure, and the function name is local to that closure.  For example:</p>  <pre><code>function foo() {     var bar = function () {         alert('hello world');     };     var s = 'bar';     window[s](); // this won't work } </code></pre>  <p>In this case, s is 'bar', but the function 'bar' only exists inside the scope of the function 'foo'.  It is not defined in the window scope.</p>  <p>Of course, this doesn't really answer the original question, I just wanted to chime in on this response.  I don't believe there is a way to do what the original question asked.</p>"
39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<ul> <li><p>locals() - No. </p></li> <li><p>globals() - Yes.</p></li> </ul>  <p><code>window</code> is a reference to the global scope, like <code>globals()</code> in python.</p>  <pre><code>globals()[""foo""] </code></pre>  <p>is the same as:</p>  <pre><code>window[""foo""] </code></pre>"
39960	Javascript equivalent of Python's locals()?	javascript|python	2008-09-02 16:29:30.997000 UTC	"<p>In Python one can get a dictionary of all local and global variables in the current scope with the built-in functions <code>locals()</code> and <code>globals()</code>.  Is there some equivalent way of doing this in Javascript?  For instance, I would like to do something like the following:</p>  <pre><code>var foo = function(){ alert('foo'); }; var bar = function(){ alert('bar'); };  var s = 'foo'; locals()[s](); // alerts 'foo' </code></pre>  <p>Is this at all possible, or should I just be using a local object for the lookup?</p>"	"<p>AFAIK, no. If you just want to check the existence of a given variable, you can do it by testing for it, something like this:</p>  <pre><code>if (foo) foo(); </code></pre>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>I personally use SpiderMonkey, but here's an extensive list of <a href=""http://www.discerning.com/burstproject.org/build/doc/shells.html"" rel=""noreferrer"">ECMAScript shells</a></p>  <p>Example spidermonkey install and use on Ubuntu:</p>  <pre><code>$ sudo apt-get install spidermonkey $ js myfile.js output $ js js&gt; var f = function(){}; js&gt; f(); </code></pre>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>You'll need some server-side JavaScript interpreter. Check out the following <a href=""http://peter.michaux.ca/article/3001"" rel=""nofollow noreferrer"">blog post</a>. Something such as <a href=""http://www.mozilla.org/rhino/"" rel=""nofollow noreferrer"">Rhino</a> might be useful for you.</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>There are four big javascript interpreters currently. V8, Squirrelfish, Spidermonkey and Rhino.  I think more important than performance is how well it integrates into existing infrastructure, and I guess Rhino with its bridge to Java wins here.</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>FYI, there is a built-in one already on modern windows platforms. You need to use JScript, but it's close enough. Same environment also allows for VBScript. To run a program you can execute something like:</p>  <p>cscript foo.js </p>  <p>The windows system API is a bit weird and frustrating if you expect the same flexibility as with basic JS objects, but they do have thorough documentation if you can handle digging through the MSDN pages and seeing all the examples in VBScript. </p>  <p>Not sure what's available for Linux/Mac in terms of js shell. </p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>Of course, in Windows, the JavaScript interpreter is shipped with the OS.</p>  <p>Just run <code>cscript</code> or <code>wscript</code> against any .js file.</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>In my years I've found most Javascript developers find it quite easy to transfer over to PHP and vice versa - it isn't a direct answer to your question, although if you're working in ActionScript and JavaScript then you're best to stick with something like PHP (if you're not willing to move to Java, and stick with the ECMA base)</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>On the 'easy to translate' theme, there's also <a href=""http://www.luausers.org"" rel=""nofollow noreferrer"">Lua</a>.</p>  <p>It's somewhat similar to Javascript, but more 'orthogonal' (closer to functional roots).</p>  <p>The heavy orientation to 'pure' programming theory has made it really small and fast.  It's the fastest scripting language around, and the JIT runs circles around the new JavaScript JITs that are starting to appear.</p>  <p>Also, since it was originally thought as an extension language, it has a very nice and clean interface to C, making it very easy to create bindings to any C library you might want to access.</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	<p>Node.JS. It's great. Has many modules. you can do all your file scripting with Node.</p>
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>Try <a href=""http://code.google.com/p/jslibs/"" rel=""nofollow noreferrer"">jslibs</a>, a scripting-focused standalone JS runtime and set of libraries that uses SpiderMonkey (the Gecko JS engine).</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>Well, for safety reasons, javascript had not been provided with file access right by design. So as a scripting language, it's a bit limited.</p>  <p>But still, if you really want to, spider monkey is your best option. Here is a tuto :</p>  <p><a href=""http://developer.mozilla.org/en/Introduction_to_the_JavaScript_shell"" rel=""nofollow noreferrer"">http://developer.mozilla.org/en/Introduction_to_the_JavaScript_shell</a></p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>You might try toying around with <a href=""http://trac.webkit.org/wiki/SquirrelFish"" rel=""nofollow noreferrer"">SquirrelFish</a> or <a href=""http://code.google.com/p/v8/"" rel=""nofollow noreferrer"">v8</a>, both should be runnable on the command line.</p>"
112112	Javascript interpreter to replace Python	javascript|shell|scripting	2008-09-21 20:52:55.823000 UTC	"<p>In terms of quick dynamically typed languages, I'm really starting to like Javascript, as I use it a lot for web projects, especially because it uses the same syntax as Actionscript (flash).</p>  <p>It would be an ideal language for shell scripting, making it easier to move code from the front and back end of a site, and less of the strange syntax of python.</p>  <p>Is there a good, javascript interpreter that is easy to install (I know there's one based on java, but that would mean installing all the java stuff to use), </p>"	"<p>Google's <a href=""http://code.google.com/apis/v8/build.html"" rel=""nofollow noreferrer"">V8</a> can be used as a standalone interpreter. Configuring with <code>scons sample=shell</code> will build an executable named <code>shell</code>, that can be called like so: <code>./shell file.js</code>.</p>"
126131	Python library for rendering HTML and javascript	javascript|python|html	2008-09-24 09:05:57.823000 UTC	<p>Is there any python module for rendering a HTML page with javascript and get back a DOM object?</p>  <p>I want to parse a page which generates almost all of its content using javascript. </p>	"<p>You can probably use <a href=""http://code.google.com/p/pywebkitgtk/"" rel=""nofollow noreferrer"">python-webkit</a> for it.  Requires a running glib and GTK, but that's probably less problematic than wrapping the parts of webkit without glib.</p>  <p>I don't know if it does everything you need, but I guess you should give it a try.</p>"
126131	Python library for rendering HTML and javascript	javascript|python|html	2008-09-24 09:05:57.823000 UTC	<p>Is there any python module for rendering a HTML page with javascript and get back a DOM object?</p>  <p>I want to parse a page which generates almost all of its content using javascript. </p>	"<p>The big complication here is emulating the full browser environment outside of a browser. You can use stand alone javascript interpreters like Rhino and SpiderMonkey to run javascript code but they don't provide a complete browser like environment to full render a web page.</p>  <p>If I needed to solve a problem like this I would first look at how the javascript is rendering the page, it's quite possible it's fetching data via AJAX and using that to render the page. I could then use python libraries like simplejson and httplib2 to directly fetch the data and use that, negating the need to access the DOM object. However, that's only one possible situation, I don't know the exact problem you are solving.</p>  <p>Other options include the selenium one mentioned by Łukasz, some kind of webkit embedded craziness, some kind of IE win32 scripting craziness or, finally, a pyxpcom based solution (with added craziness). All these have the drawback of requiring pretty much a fully running web browser for python to play with, which might not be an option depending on your environment.</p>"
205204	Starting a new database driven python web application would you use a javascript widget framework? If so which framework?	javascript|python|frameworks	2008-10-15 15:37:16.373000 UTC	<p>I am starting a new web application project. I want to use python as I am using it at my bread-and-butter-job.</p>  <p>However I don't want to reinvent the wheel. Some things I have thought about:</p>  <ul> <li><p>AJAX would be nice if it’s not too much of a hazzle. </p></li> <li><p>It is best if the licensing allows commercialization but is not crucial at this point.</p></li> <li><p>It could also be funny to try out the Google App Engine if the tools will let me.</p></li> </ul>  <p>Should I be using a javascript UI framework or should I go for standard HTML forms? </p>  <p>Which framework would you recommend?</p>	"<p>I'd take a look at <a href=""http://web2py.com/"" rel=""nofollow noreferrer"">web2py</a>. It's a full-stack framework that requires no configuration and is easy to try out - everything can be driven via a web interface if you choose. I've dabbled with other frameworks and it's by far the easiest to setup and includes lots of helpful things for free. The documentation is good and there is a howto for getting it to work under Google App Engine. It comes with libraries and a howto for Ajax. As far as I remember the licence doesn't restrict using it in commercial applications.</p>"
205204	Starting a new database driven python web application would you use a javascript widget framework? If so which framework?	javascript|python|frameworks	2008-10-15 15:37:16.373000 UTC	<p>I am starting a new web application project. I want to use python as I am using it at my bread-and-butter-job.</p>  <p>However I don't want to reinvent the wheel. Some things I have thought about:</p>  <ul> <li><p>AJAX would be nice if it’s not too much of a hazzle. </p></li> <li><p>It is best if the licensing allows commercialization but is not crucial at this point.</p></li> <li><p>It could also be funny to try out the Google App Engine if the tools will let me.</p></li> </ul>  <p>Should I be using a javascript UI framework or should I go for standard HTML forms? </p>  <p>Which framework would you recommend?</p>	"<p>I heartily suggest <a href=""http://www.djangoproject.com/"" rel=""nofollow noreferrer"">Django</a> + <a href=""http://www.prototypejs.org/"" rel=""nofollow noreferrer"">Prototype</a>.  I think they cover most of the bases you are looking at and they are very straight-forward to get started with.  Also you could use them on the GAE if that is the route you decide to take, although you should keep in mind that the GAE does not support Cron jobs, which can limit your functionality.</p>"
205204	Starting a new database driven python web application would you use a javascript widget framework? If so which framework?	javascript|python|frameworks	2008-10-15 15:37:16.373000 UTC	<p>I am starting a new web application project. I want to use python as I am using it at my bread-and-butter-job.</p>  <p>However I don't want to reinvent the wheel. Some things I have thought about:</p>  <ul> <li><p>AJAX would be nice if it’s not too much of a hazzle. </p></li> <li><p>It is best if the licensing allows commercialization but is not crucial at this point.</p></li> <li><p>It could also be funny to try out the Google App Engine if the tools will let me.</p></li> </ul>  <p>Should I be using a javascript UI framework or should I go for standard HTML forms? </p>  <p>Which framework would you recommend?</p>	"<p>Take a look at <a href=""http://extjs.com/"" rel=""nofollow noreferrer"">ExtJS</a>.  It's got the best widget library out there.  They offer a commercial license and an open-source license.  There are several python developers in the community and there is some integration with Google APIs.</p>"
205204	Starting a new database driven python web application would you use a javascript widget framework? If so which framework?	javascript|python|frameworks	2008-10-15 15:37:16.373000 UTC	<p>I am starting a new web application project. I want to use python as I am using it at my bread-and-butter-job.</p>  <p>However I don't want to reinvent the wheel. Some things I have thought about:</p>  <ul> <li><p>AJAX would be nice if it’s not too much of a hazzle. </p></li> <li><p>It is best if the licensing allows commercialization but is not crucial at this point.</p></li> <li><p>It could also be funny to try out the Google App Engine if the tools will let me.</p></li> </ul>  <p>Should I be using a javascript UI framework or should I go for standard HTML forms? </p>  <p>Which framework would you recommend?</p>	<p>web2py uses jQuery</p>
205204	Starting a new database driven python web application would you use a javascript widget framework? If so which framework?	javascript|python|frameworks	2008-10-15 15:37:16.373000 UTC	<p>I am starting a new web application project. I want to use python as I am using it at my bread-and-butter-job.</p>  <p>However I don't want to reinvent the wheel. Some things I have thought about:</p>  <ul> <li><p>AJAX would be nice if it’s not too much of a hazzle. </p></li> <li><p>It is best if the licensing allows commercialization but is not crucial at this point.</p></li> <li><p>It could also be funny to try out the Google App Engine if the tools will let me.</p></li> </ul>  <p>Should I be using a javascript UI framework or should I go for standard HTML forms? </p>  <p>Which framework would you recommend?</p>	"<p><a href=""http://www.jquery.com/"" rel=""nofollow noreferrer"">jQuery</a>? Though its <a href=""http://ui.jquery.com/"" rel=""nofollow noreferrer"">UI</a> components are perhaps not up to the very best (but lots of work appears to be done in that area), jQuery itself seems to be on track to become the de facto JS standard library. It is both MIT or GPL licensed so commercial use is ok (and costless).</p>"
224026	Javascript style dot notation for dictionary keys unpythonic?	python|coding-style	2008-10-22 00:08:01.410000 UTC	"<p>I've started to use constructs like these:</p>  <pre><code>class DictObj(object):     def __init__(self):         self.d = {}     def __getattr__(self, m):         return self.d.get(m, None)     def __setattr__(self, m, v):         super.__setattr__(self, m, v) </code></pre>  <p>Update: based on this thread, I've revised the DictObj implementation to:</p>  <pre><code>class dotdict(dict):     def __getattr__(self, attr):         return self.get(attr, None)     __setattr__= dict.__setitem__     __delattr__= dict.__delitem__  class AutoEnum(object):     def __init__(self):         self.counter = 0         self.d = {}     def __getattr__(self, c):         if c not in self.d:             self.d[c] = self.counter             self.counter += 1                 return self.d[c] </code></pre>  <p>where DictObj is a dictionary that can be accessed via dot notation:</p>  <pre><code>d = DictObj() d.something = 'one' </code></pre>  <p>I find it more aesthetically pleasing than <code>d['something']</code>. Note that accessing an undefined key returns None instead of raising an exception, which is also nice.</p>  <p>Update: Smashery makes a good point, which mhawke expands on for an easier solution. I'm wondering if there are any undesirable side effects of using <strong>dict</strong> instead of defining a new dictionary; if not, I like mhawke's solution a lot.</p>  <p>AutoEnum is an auto-incrementing Enum, used like this:</p>  <pre><code>CMD = AutoEnum()  cmds = {     ""peek"":  CMD.PEEK,     ""look"":  CMD.PEEK,     ""help"":  CMD.HELP,     ""poke"":  CMD.POKE,     ""modify"": CMD.POKE, } </code></pre>  <p>Both are working well for me, but I'm feeling unpythonic about them. </p>  <p>Are these in fact bad constructs?</p>"	"<p>As far as I know, Python classes use dictionaries to store their attributes anyway (that's hidden from the programmer), so it looks to me that what you've done there is effectively emulate a Python class... using a python class. </p>"
224026	Javascript style dot notation for dictionary keys unpythonic?	python|coding-style	2008-10-22 00:08:01.410000 UTC	"<p>I've started to use constructs like these:</p>  <pre><code>class DictObj(object):     def __init__(self):         self.d = {}     def __getattr__(self, m):         return self.d.get(m, None)     def __setattr__(self, m, v):         super.__setattr__(self, m, v) </code></pre>  <p>Update: based on this thread, I've revised the DictObj implementation to:</p>  <pre><code>class dotdict(dict):     def __getattr__(self, attr):         return self.get(attr, None)     __setattr__= dict.__setitem__     __delattr__= dict.__delitem__  class AutoEnum(object):     def __init__(self):         self.counter = 0         self.d = {}     def __getattr__(self, c):         if c not in self.d:             self.d[c] = self.counter             self.counter += 1                 return self.d[c] </code></pre>  <p>where DictObj is a dictionary that can be accessed via dot notation:</p>  <pre><code>d = DictObj() d.something = 'one' </code></pre>  <p>I find it more aesthetically pleasing than <code>d['something']</code>. Note that accessing an undefined key returns None instead of raising an exception, which is also nice.</p>  <p>Update: Smashery makes a good point, which mhawke expands on for an easier solution. I'm wondering if there are any undesirable side effects of using <strong>dict</strong> instead of defining a new dictionary; if not, I like mhawke's solution a lot.</p>  <p>AutoEnum is an auto-incrementing Enum, used like this:</p>  <pre><code>CMD = AutoEnum()  cmds = {     ""peek"":  CMD.PEEK,     ""look"":  CMD.PEEK,     ""help"":  CMD.HELP,     ""poke"":  CMD.POKE,     ""modify"": CMD.POKE, } </code></pre>  <p>Both are working well for me, but I'm feeling unpythonic about them. </p>  <p>Are these in fact bad constructs?</p>"	"<p>The one major disadvantage of using something like your DictObj is you either have to limit allowable keys or you can't have methods on your DictObj such as <code>.keys()</code>, <code>.values()</code>, <code>.items()</code>, etc.</p>"
