4591318	javascript|python|templates|google-closure-templates	Templating system for both Python and Javascript?	"<p>A nice feature of Google's Soy templates is that you can use the same templates on the client (JS) and on the server (Java).</p>  <p>Currently I plan to render most pages client-side using Soy templates compiled to JS. However, my backend is written in Python (using Tornado), so I can't easily use the same templates server-side to generate emails or static pages.</p>  <p>I could render these soy templates using a separate Java component on the server side, or perhaps even get them working in node.js. Neither of those options seem particularly clean.</p>  <p>Are there any good templating engines that run both in JS and Python? Has anyone had good results with JSON-Template or Tenjin? Any other ideas?</p>"	2011-01-04 07:03:39.223 UTC	23042966	"<p>I realize this is a very old question but for the reference, it is now possible to compile Soy templates to Python code.</p>  <p><a href=""https://pypi.python.org/pypi/soy"" rel=""nofollow"">https://pypi.python.org/pypi/soy</a></p>"			2014-04-13 12:50:51.157 UTC
4591318	javascript|python|templates|google-closure-templates	Templating system for both Python and Javascript?	"<p>A nice feature of Google's Soy templates is that you can use the same templates on the client (JS) and on the server (Java).</p>  <p>Currently I plan to render most pages client-side using Soy templates compiled to JS. However, my backend is written in Python (using Tornado), so I can't easily use the same templates server-side to generate emails or static pages.</p>  <p>I could render these soy templates using a separate Java component on the server side, or perhaps even get them working in node.js. Neither of those options seem particularly clean.</p>  <p>Are there any good templating engines that run both in JS and Python? Has anyone had good results with JSON-Template or Tenjin? Any other ideas?</p>"	2011-01-04 07:03:39.223 UTC	6716248	"<p>Michael Kerrin has created a project called <a href=""http://pypi.python.org/pypi/pwt.jinja2js/"" rel=""noreferrer"">pwt.jinja2js</a> </p>  <p>Project description: </p>  <blockquote>   <p>pwt.jinja2js is an extension to the Jinja2 template engine that compiles valid Jinja2 templates containing macros to JavaScript. The JavaScript output can be included via script tags or can be added to the applications JavaScript.</p> </blockquote>  <p>As stated in the <a href=""http://packages.python.org/pwt.jinja2js/"" rel=""noreferrer"">documentation</a></p>  <blockquote>   <p>By slipping a switch we can produce Java Script that takes advantage of Closure Library and produces the following:</p> </blockquote>  <p>Jinja2:</p>  <pre><code>{% namespace ns1 %}  {% macro printusers(users) %} &lt;ul&gt; {% for user in users %}     &lt;li&gt;&lt;a href=""{{ user.url }}""&gt;{{ user.username }}&lt;/a&gt;&lt;/li&gt; {% endfor %} &lt;/ul&gt; {% endmacro %} </code></pre>  <p>Becomes:</p>  <pre><code>goog.provide('ns1');  goog.require('soy');  ns1.printusers = function(opt_data, opt_sb) {     var output = opt_sb || new soy.StringBuilder();     output.append('\n&lt;ul&gt;\n');     var userList = opt_data.users;     var userListLen = userList.length;     for (var userIndex = 0; userIndex &lt; userListLen; userIndex++) {         var userData = userList[userIndex];    output.append('\n   &lt;li&gt;&lt;a href=""', userData.url, '""&gt;', userData.username, '&lt;/a&gt;&lt;/li&gt;\n'); }     output.append('\n&lt;/ul&gt;\n');     if (!opt_sb) return output.toString(); } </code></pre>"			2011-07-16 08:20:31.833 UTC
4591318	javascript|python|templates|google-closure-templates	Templating system for both Python and Javascript?	"<p>A nice feature of Google's Soy templates is that you can use the same templates on the client (JS) and on the server (Java).</p>  <p>Currently I plan to render most pages client-side using Soy templates compiled to JS. However, my backend is written in Python (using Tornado), so I can't easily use the same templates server-side to generate emails or static pages.</p>  <p>I could render these soy templates using a separate Java component on the server side, or perhaps even get them working in node.js. Neither of those options seem particularly clean.</p>  <p>Are there any good templating engines that run both in JS and Python? Has anyone had good results with JSON-Template or Tenjin? Any other ideas?</p>"	2011-01-04 07:03:39.223 UTC	4591402	"<p>Mustache is a template engine that has been implemented in both Python and JavaScript (and many other languages).</p>  <p><a href=""http://mustache.github.com/"" rel=""noreferrer"">http://mustache.github.com/</a></p>"			2011-01-04 07:20:57.357 UTC
4629152	python|django|google-app-engine	Python timer similar to javascript timer	"<p>I want to create a dynamic timer on webpage in <strong>python</strong> like this code which is in Javascript:</p>  <pre><code>&lt;script language=""JavaScript"" type=""text/javascript""&gt; var seconds = 40;    var minutes = 01;    function timer() {seconds--;   if (seconds == -01) {    seconds = 59;    minutes = minutes - 1; }   else {    minutes = minutes; } if (seconds&lt;=9) { seconds = ""0"" + seconds; }  time = (minutes&lt;=9 ? ""0"" + minutes : minutes) +"":""+seconds; if (document.getElementById) { document.getElementById('timertable').innerHTML = time; } timeout=window.setTimeout(""timer();"", 1000); if (minutes == '00' &amp;&amp; seconds == '00') { seconds = ""00""; window.clearTimeout(timeout); } } window.onload = timer; &lt;/script&gt; </code></pre>  <p>Some of the conditions the timer must satisfy are: 1>Timer should not re-initialize its value once the other contents of the page reload 2>The duration for which the timer is supposed to run is coming from another HTML page on the basis of choice made by user Please note that I am using Django on google app engine. Please let me know if I am not clear.Thanks, Sunil</p>"	2011-01-07 18:55:03.563 UTC	4629426	"<p>I am still unsure about what you are trying to achieve.  </p>  <p>You may use cookies to store the timer state and initialize the timer following the values present in cookies.<br> W3School tutorial on cookies: <a href=""http://www.w3schools.com/JS/js_cookies.asp"" rel=""nofollow"">http://www.w3schools.com/JS/js_cookies.asp</a></p>  <p>If you have a timer which is set up at your server level, you may use an ajax view to fetch the inital time from server and another one to update time as the js timer progresses. You may decrease the requests frequency (maybe 1 per 5 seconds) with the cost of some time loss.</p>"			2011-01-07 19:24:56.6 UTC
4629152	python|django|google-app-engine	Python timer similar to javascript timer	"<p>I want to create a dynamic timer on webpage in <strong>python</strong> like this code which is in Javascript:</p>  <pre><code>&lt;script language=""JavaScript"" type=""text/javascript""&gt; var seconds = 40;    var minutes = 01;    function timer() {seconds--;   if (seconds == -01) {    seconds = 59;    minutes = minutes - 1; }   else {    minutes = minutes; } if (seconds&lt;=9) { seconds = ""0"" + seconds; }  time = (minutes&lt;=9 ? ""0"" + minutes : minutes) +"":""+seconds; if (document.getElementById) { document.getElementById('timertable').innerHTML = time; } timeout=window.setTimeout(""timer();"", 1000); if (minutes == '00' &amp;&amp; seconds == '00') { seconds = ""00""; window.clearTimeout(timeout); } } window.onload = timer; &lt;/script&gt; </code></pre>  <p>Some of the conditions the timer must satisfy are: 1>Timer should not re-initialize its value once the other contents of the page reload 2>The duration for which the timer is supposed to run is coming from another HTML page on the basis of choice made by user Please note that I am using Django on google app engine. Please let me know if I am not clear.Thanks, Sunil</p>"	2011-01-07 18:55:03.563 UTC	4629195	"<p>This isn't quite possible in python, as python is server side, and you are displaying user side data. You won't get around javascript in any way, either you will need the timer itself on the js side or you'd need ajax.</p>"			2011-01-07 18:59:27.41 UTC
4652559	javascript|object|inspect	"In Javascript, is their a way to inspect an objects methods and attributes such as Python's dir()?"	<p>In Javascript is their a way to inspect an objects methods and attributes such as Python's dir() ?</p>  <pre><code>dir(object) returns  object.height object.width object.compute_days_till_birthday()  etc..... </code></pre>	2011-01-10 23:08:26.837 UTC	4652615	"<p>Try using Chrome's console. If you log any sort of variable to it using <code>console.log()</code>, it lets you explore all of its methods and properties, including the prototype chain. This looks sort of like this:</p>  <p><img src=""https://i.stack.imgur.com/Iju8o.png"" alt=""alt text""></p>"			2011-01-10 23:15:49.727 UTC
4652559	javascript|object|inspect	"In Javascript, is their a way to inspect an objects methods and attributes such as Python's dir()?"	<p>In Javascript is their a way to inspect an objects methods and attributes such as Python's dir() ?</p>  <pre><code>dir(object) returns  object.height object.width object.compute_days_till_birthday()  etc..... </code></pre>	2011-01-10 23:08:26.837 UTC	4652622	"<p>JavaScript has the <code>for .. in</code> loop construct to help with this:</p>  <pre><code>for (var name in some_object) {     // some_object[name] is the value of the property } </code></pre>  <p>However, there are some pitfalls with this approach:</p>  <ol> <li>An object property can be of <em>any</em> type. If you need to filter the list you retrieve, you will need to use <code>typeof</code>.</li> <li><code>for .. in</code> will iterate over properties pulled out from the target object's prototype chain. If you want to process only properties defined on the target object itself, you should additionally test for <code>some_object.hasOwnProperty(name)</code>.</li> </ol>"			2011-01-10 23:16:22.867 UTC
4652559	javascript|object|inspect	"In Javascript, is their a way to inspect an objects methods and attributes such as Python's dir()?"	<p>In Javascript is their a way to inspect an objects methods and attributes such as Python's dir() ?</p>  <pre><code>dir(object) returns  object.height object.width object.compute_days_till_birthday()  etc..... </code></pre>	2011-01-10 23:08:26.837 UTC	4652578	<pre><code>for ( var prop in obj ) {    console.log( prop + ' is ' + obj[prop] ); } </code></pre>			2011-01-10 23:10:44.74 UTC
4652559	javascript|object|inspect	"In Javascript, is their a way to inspect an objects methods and attributes such as Python's dir()?"	<p>In Javascript is their a way to inspect an objects methods and attributes such as Python's dir() ?</p>  <pre><code>dir(object) returns  object.height object.width object.compute_days_till_birthday()  etc..... </code></pre>	2011-01-10 23:08:26.837 UTC	4652603	<p>Firebug had a similar function</p>  <pre><code>console.dir(obj) </code></pre>  <p>Or you can do one yourself</p>  <pre><code>var dir = ''; for (var i in obj) dir += 'obj[' + i + '] = ' + obj[i]; alert(dir);  </code></pre>			2011-01-10 23:14:35.007 UTC
4652559	javascript|object|inspect	"In Javascript, is their a way to inspect an objects methods and attributes such as Python's dir()?"	<p>In Javascript is their a way to inspect an objects methods and attributes such as Python's dir() ?</p>  <pre><code>dir(object) returns  object.height object.width object.compute_days_till_birthday()  etc..... </code></pre>	2011-01-10 23:08:26.837 UTC	4652607	"<p>Yes. You can use a <code>for..in</code> loop (section 12.6.4 of <a href=""http://www.ecma-international.org/publications/standards/Ecma-262.htm"" rel=""nofollow"">the spec</a>), which loops through the enumerable properties of both the object and its prototype (if it has one), like so:</p>  <pre><code>var name; for (name in obj) {     // `name` is each of the property names, as a string; get the value     // from obj[name]     alert(name + ""="" + obj[name]); } </code></pre>  <p>If you want to differentiate whether it's the object itself or its prototype that has the property, you can use <a href=""https://developer.mozilla.org/en/JavaScript/Reference/Global_Objects/Object/hasOwnProperty"" rel=""nofollow""><code>obj.hasOwnProperty</code></a>:</p>  <pre><code>var name; for (name in obj) {     if (obj.hasOwnProperty(name)) {        // `name` is the name of a property this object has for itself     }     else {        // `name` is the name of a property the object inherits        // from its prototype     } } </code></pre>  <p>If you're using an implementation that supports some of the new <a href=""http://www.ecma-international.org/publications/standards/Ecma-262.htm"" rel=""nofollow"">ECMAScript 5</a> stuff, you can use <code>Object.keys</code> to get an array of all of its enumerable property names, but really that's just an array version of what <code>for..in</code> gives you (and <code>for..in</code> is supported by every implementation of JavaScript I've ever seen or you're likely to).</p>  <p>When I say an ""enumerable"" property: Most of the built-in properties of objects defined by the specification (like <code>length</code> on <code>Array</code> instances, or <code>getTime</code> on <code>Date</code> instances) are <em>non-enumerable</em> and don't show up in the list. Until the 5th edition of the spec, there was no standard way to define your <em>own</em> non-enumerable property, but as of the latest you can do that via <code>Object.defineProperty</code> / <code>Object.defineProperties</code> (sections 15.2.3.6 and 12.2.3.7 of the spec). That's not widely-supported yet.</p>"			2011-01-10 23:15:00.157 UTC
4661753	javascript|python	Executing JavaScript with Python without X	"<p>I want to parse a html-page that unfortunately requires JavaScript to show any content. In order to do so I use a small python-script that pulls the html-code of the page, but after that I have to execute the JavaScript in a DOM-context which seems pretty hard.</p>  <p>To make it even harder I want to use it in a server environment that has no X11-server.</p>  <p>Note: I already read about <a href=""http://code.google.com/p/pywebkitgtk/"" rel=""nofollow"">http://code.google.com/p/pywebkitgtk/</a> but it seems to need a X-server.</p>"	2011-01-11 19:30:01.58 UTC	7163401	"<p>I'm still trying to figure this out myself, so take my answer with a grain of salt.</p>  <p>So far, I found <a href=""http://blog.motane.lu/2009/06/18/pywebkitgtk-execute-javascript-from-python/"" rel=""nofollow"">http://blog.motane.lu/2009/06/18/pywebkitgtk-execute-javascript-from-python/</a>, which describes the use and the quirks of Pywebkitgtk by someone who has similar needs to what we do.</p>  <p>Later, however, the writer of that blogpost discovered that he can't get it to work with Xvbf, so he hunted some more and found a Qt webkit (possibly in Qt itself, if I understand correctly) <a href=""http://blog.motane.lu/2009/07/07/downloading-a-pages-content-with-python-and-webkit/"" rel=""nofollow"">http://blog.motane.lu/2009/07/07/downloading-a-pages-content-with-python-and-webkit/</a>.  Apparently it's a much better solution than PywebkitGTK.</p>  <p>Naturally, I'll be looking into the other solutions offered here--but I wanted to bring up the Qt solution, because to me, it seems the most likely candidate for what I want to do...and if not, then perhaps it will be for someone else, looking for an answer to this question! :-)</p>"			2011-08-23 15:18:50.893 UTC
4661753	javascript|python	Executing JavaScript with Python without X	"<p>I want to parse a html-page that unfortunately requires JavaScript to show any content. In order to do so I use a small python-script that pulls the html-code of the page, but after that I have to execute the JavaScript in a DOM-context which seems pretty hard.</p>  <p>To make it even harder I want to use it in a server environment that has no X11-server.</p>  <p>Note: I already read about <a href=""http://code.google.com/p/pywebkitgtk/"" rel=""nofollow"">http://code.google.com/p/pywebkitgtk/</a> but it seems to need a X-server.</p>"	2011-01-11 19:30:01.58 UTC	4661828	"<p>You could try using <a href=""http://en.wikipedia.org/wiki/Xvfb"" rel=""nofollow"">Xvfb</a> to have a fake frame buffer, so you won't need to run X11 (though it may be a dependency of Xvfb on your system). Most rendering engines don't have a headless mode, so something like Xvfb is necessary to run them. I used this technique successfully using XULRunner to navigate web pages, though not from python.</p>"			2011-01-11 19:39:40.747 UTC
